customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,gender_encoded
C1218,50.0,Male,North,Secondary,Self-Employed,375193.28,273291.19,Other,621.0154624,2,70,31.71,2019-06-26,0,1
C1219,55.0,Male,South,Secondary,Unemployed,225977.87,99056.33,Home,597.0782296,5,92,27.9,2024-05-27,1,1
C1220,27.0,Male,North,Graduate,Self-Employed,599057.62,216391.86,Business,673.9246095999999,2,28,71.26,2024-06-18,0,1
C1221,36.0,Male,West,Graduate,Self-Employed,620963.01,253700.58,Car,618.6770408,2,103,65.45,2023-04-21,0,1
C1222,46.0,Female,East,Secondary,Self-Employed,638431.4485222222,400719.85,Car,587.0745158817778,5,109,46.95,2020-09-22,1,0
C1223,22.0,Male,East,Secondary,Self-Employed,311691.97,166132.88,Car,631.9353576,3,23,24.31,2023-04-22,0,1
C1224,21.0,Male,East,Secondary,Salaried,335128.8,248838.07,Business,640.0686486114522,1,70,67.97,2022-07-26,1,1
C1225,32.0,Male,North,Post-Graduate,Salaried,257638.52,144612.83,Home,589.6110816,4,64,62.76,2020-02-19,0,1
C1226,25.0,Male,West,Post-Graduate,Salaried,209457.99,49310.02,Other,648.9562624,0,119,28.47,2019-01-22,0,1
C1227,57.0,Female,South,Secondary,Self-Employed,466600.09,313299.39,Car,617.3280072,1,19,88.17,2019-02-02,0,0
C1228,52.0,Female,West,Secondary,Salaried,385871.34,296549.96,Car,631.8697072,2,89,34.92,2022-11-01,1,0
C1229,29.0,Other,South,Post-Graduate,Self-Employed,408202.96,168795.0,Home,639.6562368,0,92,75.76,2021-12-22,1,2
C1230,55.0,Female,North,Post-Graduate,Salaried,280269.82,98073.62,Car,659.4215856,4,11,86.38,2022-10-01,0,0
C1231,40.31739130434783,Male,North,Graduate,Self-Employed,763580.34,435034.96,Car,697.0864272,1,10,63.46,2022-08-11,0,1
C1232,36.0,Female,South,Secondary,Salaried,1203457.09,926773.67,Business,783.4846296000001,1,129,38.51,2023-03-28,0,0
C1233,23.0,Male,South,Secondary,Self-Employed,309048.45,245233.45,Education,673.723876,3,37,43.19,2018-08-10,0,1
C1234,40.0,Male,South,Graduate,Salaried,1055824.86,504068.81,Home,705.4659888,1,62,86.43,2019-02-08,1,1
C1235,44.0,Female,West,Graduate,Salaried,598186.22,146315.71,Home,668.8548976,1,149,42.37,2018-09-06,0,0
C1236,53.0,Male,South,Secondary,Salaried,498560.86,392078.95,Home,608.8848688,4,114,75.96,2022-07-08,0,1
C1237,44.0,Female,North,Graduate,Self-Employed,638431.4485222222,450829.75,Business,671.0745158817778,4,46,94.26,2021-10-21,1,0
C1238,31.0,Male,North,Secondary,Salaried,467068.27,143366.65,Business,580.3654616,0,98,94.99,2019-03-24,1,1
C1239,28.0,Female,East,Post-Graduate,Salaried,920134.27,683441.83,Other,612.6107416,2,133,60.01,2020-10-15,0,0
C1240,56.0,Female,South,Graduate,Unemployed,261464.94,105736.45,Business,594.9171952,4,83,81.99,2020-02-24,0,0
C1241,58.0,Female,West,Secondary,Self-Employed,420309.36,179164.09,Home,664.6247488,0,99,94.27,2020-02-19,1,0
C1242,40.0,Female,West,Graduate,Unemployed,971843.55,722891.14,Other,679.747484,1,115,48.1,2024-01-06,0,0
C1243,55.0,Female,West,Graduate,Salaried,839904.17,435128.6,Education,604.1923336,7,101,38.93,2023-01-12,0,0
C1244,45.0,Male,East,Post-Graduate,Salaried,263702.73,74537.62,Car,637.0962184,0,123,28.57,2019-07-29,0,1
C1245,55.0,Male,North,Graduate,Unemployed,442225.17,186368.59,Car,663.3780136,7,73,30.57,2022-09-25,1,1
C1246,45.0,Male,West,Graduate,Salaried,638431.4485222222,404292.12,Other,596.0745158817778,0,137,84.02,2020-01-22,0,1
C1247,49.0,Female,North,Graduate,Self-Employed,638431.4485222222,194409.09,Education,605.0745158817778,0,149,64.15,2021-02-14,0,0
C1248,38.0,Male,East,Graduate,Salaried,835949.92,463232.22,Car,615.8759936,7,56,85.53,2023-03-10,0,1
C1249,38.0,Female,South,Post-Graduate,Salaried,604016.77,372777.7,Other,600.3213416,5,146,79.21,2020-10-20,1,0
C1250,22.0,Male,South,Graduate,Salaried,662366.45,269127.53,Business,588.989316,0,126,70.53,2018-11-05,0,1
C1251,55.0,Male,South,Graduate,Salaried,590389.66,363873.92,Home,598.2311728,7,33,65.7,2022-12-21,1,1
C1252,40.31739130434783,Female,West,Secondary,Salaried,1165724.33,851590.08,Education,683.2579464,4,140,23.63,2024-03-04,0,0
C1253,40.31739130434783,Male,South,Graduate,Salaried,387706.49,187366.93,Car,598.0165192,6,108,85.42,2019-02-06,1,1
C1254,40.31739130434783,Male,West,Post-Graduate,Unemployed,502075.18,215764.6,Home,636.1660144,6,5,51.34,2018-07-27,1,1
C1255,24.0,Male,East,Post-Graduate,Salaried,279782.32,98118.27,Other,606.3825856,6,33,61.98,2024-01-24,1,1
C1256,53.0,Male,East,Secondary,Self-Employed,251045.14,141218.74,Car,663.0836112,6,73,21.65,2018-03-02,1,1
C1257,34.0,Female,West,Secondary,Self-Employed,584625.17,425555.23,Home,657.7700136,5,57,90.21,2019-01-18,0,0
C1258,41.0,Male,North,Post-Graduate,Self-Employed,328304.74,129613.65,Business,618.2643792,2,128,87.71,2020-08-26,0,1
C1259,40.0,Male,South,Post-Graduate,Salaried,473673.2,207346.33,Education,656.893856,7,92,60.75,2019-11-13,1,1
C1260,28.0,Male,South,Secondary,Self-Employed,1190354.98,528488.22,Other,653.2283984000001,0,87,63.3,2022-07-23,1,1
C1261,27.0,Female,South,Graduate,Self-Employed,1153101.4,618624.38,Car,736.248112,3,16,72.88,2023-06-13,0,0
C1262,23.0,Female,West,Graduate,Self-Employed,1203457.09,559997.12,Business,781.9191040000001,6,56,39.85,2023-05-26,0,0
C1263,37.0,Male,East,Post-Graduate,Self-Employed,1203457.09,834388.92,Education,662.2765672,1,133,36.64,2020-05-25,0,1
C1264,40.31739130434783,Male,South,Secondary,Unemployed,1203457.09,691838.61,Education,640.0686486114522,6,139,70.55,2022-07-01,0,1
C1265,32.0,Male,East,Secondary,Self-Employed,621624.39,387407.27,Business,608.7299512,6,149,27.83,2018-08-29,0,1
C1266,42.0,Female,South,Post-Graduate,Salaried,297550.33,151134.57,Car,562.8040264,1,131,54.05,2019-11-06,1,0
C1267,42.0,Female,South,Secondary,Self-Employed,282034.33,155552.81,Education,567.5627464,5,75,56.96,2022-04-02,0,0
C1268,50.0,Male,West,Graduate,Salaried,1053872.29,324345.26,Other,699.3097832,1,21,48.6,2018-01-09,0,1
C1269,58.0,Male,North,Graduate,Unemployed,503024.71,322445.84,Home,659.2419768,1,7,33.9,2022-05-19,0,1
C1270,58.0,Male,West,Graduate,Salaried,524065.7,164122.87,Other,647.925256,5,33,46.65,2020-12-22,0,1
C1271,28.0,Other,South,Graduate,Salaried,361497.68,96911.81,Education,637.9198144,1,26,45.32,2023-02-07,0,2
C1272,47.0,Male,South,Graduate,Self-Employed,386139.64,203884.7,Home,628.8911712,0,58,57.44,2021-03-14,0,1
C1273,47.0,Female,North,Secondary,Self-Employed,603841.85,377750.35,Business,589.307348,6,111,70.6,2022-09-29,0,0
C1274,54.0,Female,East,Graduate,Salaried,273655.99,62946.76,Home,663.8924792,2,73,92.62,2024-03-26,0,0
C1275,41.0,Male,East,Post-Graduate,Salaried,563220.32,136094.97,Home,621.0576255999999,5,124,30.81,2023-06-17,0,1
C1276,50.0,Male,South,Post-Graduate,Salaried,1122528.3,765123.71,Home,653.802264,3,51,85.48,2019-09-27,0,1
C1277,53.0,Male,East,Secondary,Salaried,209457.99,103650.11,Education,549.097712,5,24,41.31,2020-02-17,0,1
C1278,48.0,Female,South,Secondary,Unemployed,209457.99,72720.22,Car,592.7566392,4,25,64.35,2021-04-30,0,0
C1279,53.0,Female,North,Graduate,Salaried,708982.04,403507.86,Education,640.0686486114522,3,5,61.01,2020-06-10,1,0
C1280,25.0,Female,North,Graduate,Self-Employed,1035279.85,482345.21,Car,731.822388,4,147,61.77,2018-08-28,0,0
C1281,39.0,Male,South,Graduate,Self-Employed,373457.32,216462.44,Business,613.8765856,7,21,74.25,2024-06-30,0,1
C1282,24.0,Male,North,Graduate,Salaried,209457.99,116926.69,Business,653.0329888,7,55,48.63,2024-01-30,0,1
C1283,55.0,Other,West,Secondary,Salaried,1074706.65,266434.67,Business,686.976532,5,18,43.93,2018-09-07,1,2
C1284,37.0,Female,West,Secondary,Salaried,638431.4485222222,425700.12,Business,667.0745158817778,4,63,83.96,2021-07-08,0,0
C1285,48.0,Male,North,Graduate,Self-Employed,400838.75,198742.85,Business,668.0671,3,87,36.51,2018-08-23,0,1
C1286,50.0,Other,South,Graduate,Salaried,638431.4485222222,343780.12,Other,595.0745158817778,0,54,33.52,2018-07-25,0,2
C1287,49.0,Female,South,Secondary,Self-Employed,338900.44,200750.66,Education,603.1120352,5,128,21.17,2024-07-20,0,0
C1288,26.0,Male,North,Graduate,Salaried,301983.8,227567.11,Car,644.158704,5,38,35.79,2023-05-07,0,1
C1289,55.0,Female,East,Graduate,Salaried,638431.4485222222,149413.37,Business,610.0745158817778,1,10,58.89,2023-08-22,0,0
C1290,40.31739130434783,Female,West,Post-Graduate,Salaried,1203457.09,295717.01,Other,697.6766312,5,113,60.39,2023-12-16,1,0
C1291,44.0,Female,East,Post-Graduate,Salaried,925220.6,284003.0,Other,697.017648,6,53,39.08,2019-10-07,0,0
C1292,49.0,Male,South,Graduate,Self-Employed,670637.84,531057.07,Other,608.6510272,7,10,25.42,2018-08-21,0,1
C1293,40.31739130434783,Male,South,Secondary,Unemployed,1203457.09,1293636.63,Education,640.0686486114522,6,121,75.85,2023-09-12,0,1
C1294,55.0,Female,East,Graduate,Self-Employed,638431.4485222222,363130.02,Business,618.0745158817778,5,122,76.85,2018-11-25,1,0
C1295,53.0,Male,North,Secondary,Salaried,652332.78,148877.63,Other,640.0686486114522,7,11,94.84,2020-02-01,0,1
C1296,41.0,Male,East,Graduate,Unemployed,638431.4485222222,464437.26,Other,677.0745158817778,7,101,87.5,2018-10-08,0,1
C1297,52.0,Male,East,Post-Graduate,Self-Employed,563707.38,387635.7,Business,621.0965904,0,122,89.45,2024-09-03,0,1
C1298,43.0,Male,West,Graduate,Unemployed,871804.84,522106.51,Education,637.7443872,1,133,79.87,2018-10-06,0,1
C1299,53.0,Female,West,Post-Graduate,Salaried,668740.42,269822.37,Other,612.4992336,2,145,66.16,2020-08-21,1,0
C1300,23.0,Female,East,Graduate,Salaried,336349.75,81498.54,Car,676.90798,4,31,29.64,2022-07-12,1,0
C1301,38.0,Male,East,Secondary,Salaried,492522.56,269913.74,Home,631.4018048,3,120,66.67,2019-05-07,0,1
C1302,45.0,Male,South,Graduate,Self-Employed,730654.74,461639.9,Home,640.4523792,2,135,24.2,2024-05-22,0,1
C1303,40.31739130434783,Male,West,Graduate,Salaried,505194.42,129604.7,Home,617.4155536,1,62,86.4,2020-10-05,0,1
C1304,23.0,Male,West,Graduate,Salaried,974672.4,565563.99,Education,686.973792,6,93,56.14,2024-06-29,0,1
C1305,44.0,Female,South,Graduate,Salaried,607814.4,225997.33,Other,589.625152,6,101,72.31,2024-09-01,0,0
C1306,52.0,Male,North,Secondary,Self-Employed,739779.51,487179.23,Home,676.1823608,6,21,23.92,2018-06-12,0,1
C1307,42.0,Female,West,Post-Graduate,Salaried,768173.08,402345.64,Home,612.4538464,0,105,60.07,2024-12-11,0,0
C1308,43.0,Female,West,Secondary,Salaried,271936.68,75441.24,Business,606.7549344,7,33,42.59,2018-12-02,1,0
C1309,22.0,Female,North,Post-Graduate,Salaried,502571.06,259282.27,Other,673.2056848,6,106,41.37,2022-09-14,0,0
C1310,47.0,Female,West,Post-Graduate,Self-Employed,407259.17,178152.31,Other,606.5807336,3,127,49.22,2024-07-18,1,0
C1311,22.0,Male,West,Post-Graduate,Unemployed,638431.4485222222,196773.24,Business,587.0745158817778,4,58,20.05,2024-05-04,1,1
C1312,46.0,Female,North,Graduate,Self-Employed,630821.47,444672.01,Other,696.4657176,5,31,55.0,2023-11-12,0,0
C1313,40.31739130434783,Male,North,Graduate,Unemployed,440860.22,91089.25,Car,666.2688176,5,106,56.49,2021-07-19,0,1
C1314,53.0,Female,East,Post-Graduate,Self-Employed,638431.4485222222,247249.79,Education,636.0745158817778,2,121,84.73,2020-12-04,1,0
C1315,29.0,Female,South,Graduate,Self-Employed,209457.99,42165.23,Business,592.252008,4,108,53.64,2020-04-16,1,0
C1316,59.0,Female,South,Graduate,Salaried,579944.94,149396.23,Home,635.3955952,1,49,47.27,2021-07-10,0,0
C1317,49.0,Female,North,Graduate,Self-Employed,329566.37,124661.03,Other,583.3653096,4,118,94.61,2020-09-04,0,0
C1318,46.0,Male,North,Graduate,Self-Employed,705293.68,1148175.07,Car,611.4234944,0,91,62.84,2020-12-23,0,1
C1319,55.0,Male,West,Graduate,Self-Employed,209457.99,110507.39,Car,634.8439688,2,35,55.45,2022-06-10,1,1
C1320,45.0,Other,East,Graduate,Salaried,638431.4485222222,160959.9,Education,644.0745158817778,2,41,57.2,2019-06-21,1,2
C1321,44.0,Female,East,Graduate,Salaried,704416.62,437462.57,Car,657.3533296,0,40,80.69,2021-05-13,1,0
C1322,33.0,Male,North,Post-Graduate,Salaried,516356.04,119580.45,Other,654.3084832,4,123,45.55,2023-02-16,1,1
C1323,27.0,Male,West,Secondary,Salaried,1203457.09,290686.41,Other,694.7112072,6,9,49.19,2021-07-19,0,1
C1324,56.0,Male,West,Post-Graduate,Salaried,823756.18,315659.69,Car,688.9004944,0,56,76.69,2018-10-25,0,1
C1325,40.0,Female,South,Graduate,Self-Employed,376528.2,277856.32,Other,607.122256,6,53,25.47,2018-02-08,0,0
C1326,21.0,Female,South,Post-Graduate,Salaried,510255.56,298415.79,Other,605.8204448,3,10,84.89,2023-02-21,0,0
C1327,28.0,Male,West,Graduate,Salaried,209457.99,109894.75,Home,545.2787528,0,127,52.27,2024-12-19,0,1
C1328,36.0,Male,South,Post-Graduate,Salaried,877914.66,250145.34,Business,640.2331728,6,142,63.6,2024-04-25,1,1
C1329,34.0,Female,North,Secondary,Self-Employed,415495.3,291044.18,Other,662.239624,4,122,76.81,2019-02-14,1,0
C1330,40.31739130434783,Female,West,Post-Graduate,Salaried,209457.99,33766.8,Other,621.1845064,6,27,39.95,2018-10-28,0,0
C1331,43.0,Male,South,Secondary,Salaried,255247.46,83678.9,Education,588.4197968,0,149,86.77,2024-01-12,0,1
C1332,40.31739130434783,Male,East,Post-Graduate,Self-Employed,789378.83,449673.91,Business,633.1503064,1,114,93.44,2020-05-23,0,1
C1333,48.0,Male,West,Post-Graduate,Salaried,1187773.96,504979.54,Business,658.0219168,5,48,57.07,2023-09-04,0,1
C1334,54.0,Male,West,Graduate,Unemployed,494466.18,390883.44,Business,654.5572944,0,45,90.27,2020-12-22,0,1
C1335,22.0,Male,East,Secondary,Unemployed,284893.8,62164.84,Car,577.791504,5,147,20.08,2019-06-27,0,1
C1336,52.0,Female,North,Post-Graduate,Salaried,223817.81,178866.0,Home,548.9054248,0,54,87.07,2021-11-30,1,0
C1337,43.0,Male,East,Graduate,Salaried,638431.4485222222,366572.46,Home,592.0745158817778,4,56,43.33,2018-10-09,0,1
C1338,42.0,Female,West,Post-Graduate,Self-Employed,626063.62,335084.4,Education,649.0850896,3,74,43.36,2020-09-27,1,0
C1339,45.0,Female,North,Secondary,Salaried,407755.58,96111.03,Business,647.6204464,3,113,37.11,2022-02-22,0,0
C1340,42.0,Male,South,Secondary,Salaried,357700.21,130201.92,Business,651.6160168,5,122,43.78,2021-03-13,0,1
C1341,42.0,Male,South,Post-Graduate,Salaried,707509.48,534026.47,Other,629.6007584,7,113,36.01,2019-10-09,0,1
C1342,26.0,Male,South,Graduate,Unemployed,696884.64,287498.09,Car,648.7507712,7,99,87.94,2022-11-30,1,1
C1343,35.0,Male,West,Post-Graduate,Salaried,298605.5,178265.07,Car,638.88844,4,48,87.43,2024-02-04,1,1
C1344,57.0,Female,East,Graduate,Self-Employed,638431.4485222222,510552.23,Education,632.0745158817778,6,71,27.67,2021-05-24,0,0
C1345,53.0,Other,North,Graduate,Salaried,268190.68,95969.84,Home,663.4552544000001,4,71,30.71,2024-11-10,1,2
C1346,28.0,Male,South,Graduate,Salaried,377934.61,206219.46,Business,660.2347688,7,22,84.65,2023-12-07,0,1
C1347,25.0,Male,North,Graduate,Salaried,334575.55,206721.74,Education,613.766044,4,64,49.92,2018-02-02,0,1
C1348,59.0,Female,West,Graduate,Unemployed,1190579.37,355716.96,Car,670.2463496,1,78,32.7,2024-03-21,0,0
C1349,24.0,Male,South,Graduate,Salaried,370615.59,107183.34,Car,619.6492472,2,53,58.3,2021-05-11,1,1
C1350,40.31739130434783,Male,West,Graduate,Self-Employed,638431.4485222222,302479.08,Car,608.0745158817778,7,19,51.25,2019-03-01,0,1
C1351,52.0,Female,East,Graduate,Salaried,253615.95,109432.12,Business,576.289276,7,77,36.44,2019-07-05,0,0
C1352,50.0,Female,West,Post-Graduate,Salaried,441889.72,277740.62,Business,646.3511776,0,147,74.06,2020-12-19,0,0
C1353,55.0,Male,West,Secondary,Salaried,209457.99,43381.81,Business,609.3585816,4,52,67.35,2019-04-18,0,1
C1354,36.0,Male,East,Graduate,Salaried,473039.23,370531.62,Other,640.0686486114522,4,76,27.47,2019-03-15,1,1
C1355,33.0,Female,North,Secondary,Salaried,234470.43,48902.6,Home,638.7576344,4,117,89.4,2024-03-16,0,0
C1356,50.0,Male,East,Graduate,Self-Employed,924710.23,518568.34,Car,697.9768184,3,133,61.89,2019-09-29,0,1
C1357,39.0,Male,East,Graduate,Salaried,521314.76,280248.16,Car,634.7051808,4,139,38.77,2021-01-20,0,1
C1358,37.0,Female,West,Secondary,Salaried,638431.4485222222,179290.35,Other,677.0745158817778,7,57,35.47,2021-02-28,1,0
C1359,39.0,Male,North,Secondary,Salaried,1203457.09,1503663.96,Car,900.0,0,22,30.2,2024-10-13,0,1
C1360,48.0,Female,South,Secondary,Self-Employed,209457.99,59006.12,Car,640.0686486114522,6,16,51.85,2020-05-12,0,0
C1361,40.31739130434783,Male,East,Graduate,Salaried,1090039.68,798494.91,Business,733.2031744,6,52,30.17,2021-11-05,0,1
C1362,57.0,Other,North,Post-Graduate,Self-Employed,644388.92,238301.58,Business,587.5511136,4,34,51.19,2020-04-13,1,2
C1363,46.0,Male,East,Secondary,Salaried,701726.73,324743.96,Home,616.1381384,0,101,31.16,2025-02-10,0,1
C1364,43.0,Male,East,Graduate,Salaried,281694.67,116339.06,Car,665.5355736,1,11,69.26,2020-12-17,0,1
C1365,29.0,Male,East,Graduate,Salaried,638431.4485222222,155476.07,Education,693.0745158817778,6,96,78.89,2023-09-02,1,1
C1366,32.0,Male,East,Graduate,Self-Employed,541746.51,327172.93,Car,679.3397208,7,117,61.21,2023-06-25,0,1
C1367,21.0,Female,West,Post-Graduate,Salaried,428994.19,298200.62,Car,585.3195352,2,7,71.0,2020-10-25,0,0
C1368,21.0,Male,North,Graduate,Salaried,638431.4485222222,244473.03,Home,597.0745158817778,3,111,90.38,2018-07-28,0,1
C1369,54.0,Male,North,Graduate,Salaried,1203457.09,1780209.55,Education,823.3423776,0,67,67.88,2019-01-14,0,1
C1370,52.0,Male,North,Secondary,Self-Employed,774293.35,190097.48,Car,616.9434679999999,6,138,47.31,2025-02-11,0,1
C1371,45.0,Female,East,Secondary,Salaried,616196.53,367915.19,Education,628.2957224,6,106,53.71,2022-10-01,1,0
C1372,21.0,Female,West,Graduate,Salaried,1007151.99,472290.64,Business,620.5721592,5,19,84.54,2021-02-07,0,0
C1373,36.0,Male,East,Secondary,Salaried,696836.24,326092.28,Business,591.7468992,1,95,29.8,2018-06-30,0,1
C1374,59.0,Male,East,Graduate,Salaried,638431.4485222222,302991.5,Education,687.0745158817778,2,85,44.43,2018-01-15,1,1
C1375,25.0,Male,North,Graduate,Self-Employed,972261.92,345356.25,Car,691.7809536,2,150,63.3,2021-09-28,1,1
C1376,42.0,Female,East,Graduate,Self-Employed,781303.38,491703.67,Education,630.5042704,2,65,70.73,2019-06-20,0,0
C1377,49.0,Male,South,Secondary,Salaried,343998.58,217732.5,Education,639.5198864,7,124,77.26,2020-12-08,0,1
C1378,23.0,Female,East,Graduate,Salaried,755026.46,278935.67,Business,705.4021168,0,65,43.87,2019-10-24,0,0
C1379,32.0,Male,South,Graduate,Salaried,428345.97,300349.29,Education,602.2676776,1,57,30.94,2022-12-15,0,1
C1380,46.0,Female,East,Post-Graduate,Salaried,548346.69,213913.86,Other,637.8677352,4,30,91.61,2024-03-09,0,0
C1381,36.0,Male,West,Secondary,Salaried,679972.58,431820.58,Other,613.3978064,5,119,25.73,2022-10-18,0,1
C1382,57.0,Male,West,Post-Graduate,Self-Employed,1037862.36,282921.13,Business,653.0289888,1,44,27.19,2024-04-16,0,1
C1383,40.31739130434783,Male,North,Graduate,Unemployed,342731.36,103237.88,Car,572.4185088,1,92,57.12,2018-02-09,0,1
C1384,49.0,Female,East,Graduate,Unemployed,597631.25,232763.86,Car,679.8105,6,120,81.45,2019-04-04,0,0
C1385,34.0,Male,South,Graduate,Unemployed,638431.4485222222,355174.9,Business,640.0686486114522,1,140,78.09,2018-11-05,0,1
C1386,48.0,Male,South,Secondary,Self-Employed,443819.79,260658.42,Car,655.5055832,0,25,90.33,2019-09-03,0,1
C1387,25.0,Male,East,Secondary,Self-Employed,544763.06,238504.73,Home,619.5810448,5,47,30.62,2024-02-13,0,1
C1388,50.0,Male,South,Graduate,Salaried,1203457.09,365221.27,Other,690.43246,0,25,48.18,2018-05-28,0,1
C1389,40.31739130434783,Female,West,Graduate,Self-Employed,694267.5,294494.94,Home,696.5414,5,135,41.16,2022-02-21,0,0
C1390,32.0,Female,South,Post-Graduate,Salaried,217360.13,133298.38,Home,561.3888104,5,35,84.57,2024-07-13,0,0
C1391,36.0,Female,North,Graduate,Salaried,315680.94,190228.47,Home,640.0686486114522,6,31,56.63,2024-03-13,1,0
C1392,46.0,Male,West,Secondary,Self-Employed,714450.2,211561.46,Business,641.156016,0,77,22.01,2019-08-30,0,1
C1393,46.0,Female,West,Graduate,Salaried,617017.52,126285.21,Home,638.3614016,5,101,73.1,2022-10-27,0,0
C1394,41.0,Male,West,Graduate,Salaried,534677.44,348496.86,Education,690.7741952,1,94,49.15,2019-06-07,0,1
C1395,59.0,Male,East,Graduate,Unemployed,1203457.09,423449.05,Car,761.4050056,0,48,59.84,2018-06-21,0,1
C1396,56.0,Male,East,Graduate,Salaried,348147.69,86831.34,Business,653.8518152,5,47,87.03,2021-06-16,0,1
C1397,53.0,Male,West,Post-Graduate,Salaried,469335.15,94627.7,Education,581.546812,7,35,39.26,2022-02-02,0,1
C1398,50.0,Female,East,Post-Graduate,Unemployed,209457.99,76328.78,Education,644.2872568,2,121,38.02,2018-06-13,0,0
C1399,57.0,Female,South,Graduate,Self-Employed,925753.18,464689.53,Other,667.0602544,0,80,39.74,2022-01-05,0,0
C1400,43.0,Female,East,Graduate,Salaried,315095.56,183574.18,Other,583.2076448,6,149,45.36,2020-05-10,1,0
C1401,30.0,Male,East,Post-Graduate,Salaried,874515.43,330250.52,Education,634.9612344,7,147,28.05,2020-10-19,0,1
C1402,25.0,Male,West,Graduate,Salaried,825394.37,516907.21,Other,667.0315496000001,7,38,72.29,2019-02-26,0,1
C1403,56.0,Male,North,Secondary,Unemployed,1203457.09,536782.37,Car,714.3830088,3,84,35.55,2021-12-19,0,1
C1404,54.0,Male,North,Graduate,Self-Employed,698787.22,488587.85,Car,603.9029776,0,8,89.46,2024-04-12,1,1
C1405,51.0,Male,North,Secondary,Salaried,401977.89,218317.81,Other,673.1582312,7,76,36.18,2022-07-23,1,1
C1406,30.0,Male,South,Graduate,Salaried,627496.03,345332.33,Home,680.1996824,0,102,39.17,2024-12-17,0,1
C1407,39.0,Male,East,Graduate,Salaried,322033.52,104939.53,Education,557.7626816,0,114,42.28,2019-09-26,0,1
C1408,52.0,Male,North,Graduate,Unemployed,582764.3,142465.62,Car,581.621144,5,32,77.64,2020-08-27,0,1
C1409,21.0,Female,West,Secondary,Salaried,437793.94,209631.01,Other,657.0235152,0,134,52.07,2019-10-28,0,0
C1410,25.0,Other,North,Graduate,Salaried,470388.32,267823.67,Other,592.6310656,3,21,81.45,2019-12-27,0,2
C1411,24.0,Female,North,Graduate,Salaried,298312.96,76674.75,Car,664.8650368,4,62,78.86,2022-08-16,0,0
C1412,40.31739130434783,Female,East,Graduate,Self-Employed,576796.81,444318.51,Car,684.1437448,0,131,89.71,2018-04-12,1,0
C1413,44.0,Male,East,Graduate,Unemployed,638431.4485222222,503242.71,Home,655.0745158817778,2,13,76.75,2020-01-05,0,1
C1414,36.0,Female,East,Graduate,Self-Employed,209457.99,103913.27,Other,643.766112,3,35,23.89,2021-09-22,1,0
C1415,22.0,Female,South,Secondary,Salaried,334795.12,257806.13,Other,627.7836096,4,92,82.8,2022-08-14,0,0
C1416,40.31739130434783,Male,South,Secondary,Self-Employed,536287.64,164998.09,Business,606.9030112,5,66,90.36,2020-10-13,0,1
C1417,52.0,Male,North,Post-Graduate,Self-Employed,209457.99,28941.5,Home,566.7563032,0,23,94.53,2020-12-28,0,1
C1418,47.0,Female,East,Post-Graduate,Salaried,1203457.09,284774.62,Car,748.8663352,4,85,29.4,2019-10-15,0,0
C1419,40.0,Male,North,Graduate,Unemployed,330674.26,182700.0,Car,561.4539408,2,111,66.0,2019-03-19,0,1
C1420,44.0,Male,West,Secondary,Self-Employed,291866.52,69168.03,Education,561.3493216,3,59,34.96,2022-04-16,0,1
C1421,32.0,Male,West,Graduate,Unemployed,638431.4485222222,494865.69,Car,635.0745158817778,3,116,39.69,2018-06-08,1,1
C1422,40.31739130434783,Male,East,Graduate,Self-Employed,527315.89,150369.36,Other,608.1852712,5,127,75.92,2023-04-12,0,1
C1423,53.0,Male,East,Post-Graduate,Salaried,322526.28,123473.92,Car,623.8021024,5,69,93.33,2020-06-30,0,1
C1424,53.0,Male,West,Secondary,Salaried,838380.65,581425.94,Other,716.070452,5,128,64.61,2020-03-28,0,1
C1425,57.0,Male,East,Secondary,Salaried,638431.4485222222,211476.71,Other,634.0745158817778,4,7,83.79,2023-03-01,1,1
C1426,32.0,Male,South,Graduate,Unemployed,308512.29,106677.71,Home,610.6809832,0,142,20.67,2021-12-03,0,1
C1427,23.0,Female,South,Graduate,Self-Employed,366838.58,214741.94,Car,601.3470864,1,25,22.75,2021-06-04,0,0
C1428,21.0,Male,East,Graduate,Self-Employed,212304.46,77629.48,Home,610.9843568,7,41,64.75,2020-07-21,0,1
C1429,53.0,Male,West,Secondary,Salaried,245404.34,81098.42,Other,573.6323472,3,19,49.17,2020-07-02,0,1
C1430,30.0,Male,North,Graduate,Salaried,605118.19,213308.17,Car,629.4094552,1,91,86.73,2018-04-07,1,1
C1431,49.0,Female,East,Post-Graduate,Self-Employed,310278.17,153397.96,Car,668.8222536,6,124,42.65,2020-03-02,0,0
C1432,33.0,Male,East,Post-Graduate,Salaried,638431.4485222222,1991037.64,Home,683.0745158817778,3,141,52.4,2022-06-21,0,1
C1433,32.0,Male,North,Graduate,Salaried,638431.4485222222,446482.41,Home,658.0745158817778,7,48,59.59,2021-09-06,0,1
C1434,51.0,Female,East,Graduate,Self-Employed,232337.68,86142.95,Other,606.5870144,5,43,40.48,2021-02-15,0,0
C1435,22.0,Female,North,Secondary,Salaried,260708.71,108982.48,Other,640.0686486114522,7,137,88.14,2018-10-12,0,0
C1436,55.0,Male,West,Graduate,Salaried,638431.4485222222,305621.83,Car,663.0745158817778,0,29,54.84,2021-02-17,0,1
