customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,gender_encoded
C1172,0.24268375214549534,Male,East,Graduate,Salaried,-0.49027354809896717,-0.295642306439426,Car,-1.0220957280098661,6,48,90.54,2018-10-11,1,1
C1173,1.5092018751738485,Female,West,Post-Graduate,Unemployed,0.8908707359885568,-0.018235625393500637,Business,0.21327508283961616,3,119,87.49,2023-12-22,0,0
C1174,1.0568739740922939,Other,East,Graduate,Salaried,-0.5908314317589882,-0.47210309432447084,Home,0.6388038138132979,6,13,46.11,2019-05-31,0,2
C1175,1.1473395543086047,Male,South,Graduate,Salaried,-1.2869300291113723,-0.41804966227640333,Education,-0.6612894261145895,5,38,28.37,2019-06-10,1,1
C1176,-1.7475590126133453,Male,East,Post-Graduate,Salaried,-1.3435630652843031,-0.43496128862512984,Education,-0.665845592882697,6,77,72.81,2023-05-01,1,1
C1177,-0.11917856871974841,Male,South,Graduate,Salaried,-1.3670807718134426,-0.5556212274283522,Other,-1.7127456077897185,5,147,74.63,2024-03-01,0,1
C1178,-1.6570934323970343,Male,South,Post-Graduate,Salaried,0.42038658378709365,0.4627677716922808,Business,0.7375243762032402,0,49,87.26,2019-11-08,0,1
C1179,0.5140804927944281,Male,West,Graduate,Salaried,2.3108182590219744,1.0225581144583027,Other,1.4741761138728378,1,76,23.95,2020-12-21,0,1
C1180,1.0568739740922939,Female,North,Graduate,Unemployed,0.15634409013232933,-0.2947704905810485,Other,0.6216458626549176,4,62,30.63,2023-12-02,0,0
C1181,-1.2952311115317907,Male,North,Graduate,Salaried,0.2201651998911575,0.12070861040920769,Business,-2.307613657416913e-15,1,119,64.87,2024-10-20,0,1
C1182,1.0568739740922939,Male,West,Graduate,Self-Employed,1.232633374698617,0.6030431314240098,Education,-0.692233086258355,7,23,66.43,2022-09-30,0,1
C1183,-1.4761622719644125,Other,East,Graduate,Salaried,-0.7817152673107225,-0.4850577796945958,Business,-0.9673168917628016,7,20,22.52,2020-05-17,0,2
C1184,-0.842903210450236,Female,West,Secondary,Salaried,1.4862381738584225,-0.21423525609707716,Home,0.8399236153769191,2,79,49.77,2024-01-18,0,0
C1185,-0.3001097291523703,Female,South,Graduate,Self-Employed,-0.7516377592135564,-0.175895110800811,Other,-1.3600766704060487,1,110,63.81,2020-04-03,0,0
C1186,1.5996674553901595,Male,North,Secondary,Salaried,-0.7363612550480705,-0.08259262149150037,Other,0.1689764531776133,5,140,75.34,2021-06-30,0,1
C1187,0.33314933236180627,Female,West,Post-Graduate,Salaried,-0.529050923325039,-0.1806971868882692,Business,-1.2014975631491616,5,78,43.71,2022-06-23,0,0
C1188,-1.3856966917481015,Male,East,Post-Graduate,Salaried,-0.48645104571362746,-0.39112032066452906,Other,-1.3451859229120902,2,22,56.29,2022-03-10,1,1
C1189,6.427966085902237e-16,Male,West,Graduate,Unemployed,0.46074345897275626,0.5202552433227075,Education,-0.13787579264910832,3,47,81.05,2022-11-30,0,1
C1190,-1.2952311115317907,Male,North,Graduate,Salaried,-0.89119802136179,-0.19677381818943593,Other,-0.8935769288544788,5,54,91.54,2023-10-21,0,1
C1191,0.1522181719291844,Female,West,Graduate,Salaried,0.8080548831129156,0.16168934696201212,Business,1.1309355252847553,2,7,37.27,2023-01-24,0,0
C1192,-0.842903210450236,Male,West,Graduate,Salaried,0.7848484662473829,0.4940380001331279,Education,0.06525589641208505,5,63,38.98,2019-05-11,0,1
C1193,-0.39057530936868123,Male,North,Post-Graduate,Salaried,0.04260640266078989,0.1663861453542412,Education,0.02368500732272777,4,32,90.49,2020-10-12,1,1
C1194,1.1473395543086047,Male,South,Post-Graduate,Unemployed,0.2201651998911575,0.3468489309608447,Other,0.8729324225296194,5,50,49.69,2020-07-09,0,1
C1195,-1.023834370882858,Male,South,Graduate,Self-Employed,1.5305625584651636,0.8367821202626716,Business,0.04745657766214354,0,68,73.88,2018-09-20,0,1
C1196,-1.2952311115317907,Female,North,Post-Graduate,Self-Employed,1.116188802890876,0.4166847490019491,Other,0.048285076431391856,2,74,65.92,2021-10-16,0,0
C1197,6.427966085902237e-16,Female,West,Graduate,Unemployed,-0.2659231691286937,-0.10964947093298527,Home,-2.307613657416913e-15,6,51,41.42,2018-03-28,1,0
C1198,0.785477233443361,Female,North,Post-Graduate,Salaried,0.05320915874963291,-0.11366342107973756,Home,0.33280793182879537,7,146,69.02,2024-08-06,0,0
C1199,-1.5666278521807235,Male,South,Secondary,Salaried,0.27108010238857927,0.09408688889219638,Education,-0.48498584283580454,1,139,69.17,2024-03-18,0,1
C1200,-0.028712988503437474,Male,East,Graduate,Salaried,0.2201651998911575,0.22418568769467032,Other,0.20309893766104534,2,110,64.43,2020-07-31,0,1
C1201,1.4187362949575375,Male,West,Graduate,Salaried,0.2201651998911575,0.37693742931693597,Home,-1.0959720632961893,3,85,27.47,2024-08-07,0,1
C1202,-0.11917856871974841,Male,South,Graduate,Self-Employed,-1.3670807718134426,-0.6240800847927639,Car,0.3521228117620037,5,55,94.64,2020-06-21,0,1
C1203,0.5140804927944281,Male,West,Secondary,Unemployed,0.5427429211271543,0.13831916686533194,Home,-0.6702328154671311,2,33,50.03,2018-01-30,0,1
C1204,-1.5666278521807235,Female,North,Post-Graduate,Salaried,1.0658978912277288,0.16106827967823772,Other,1.5485630790931884,4,117,67.87,2018-10-18,0,0
C1205,-0.11917856871974841,Male,East,Secondary,Salaried,-1.1868307362145438,-0.4115528424147774,Other,-2.307613657416913e-15,2,147,86.43,2025-01-28,0,1
C1206,-0.028712988503437474,Male,North,Graduate,Unemployed,0.3815192220565778,0.1367453238220113,Home,0.49718909613564777,4,132,51.75,2018-08-30,0,1
C1207,1.0568739740922939,Male,East,Secondary,Salaried,-0.8353896641407744,-0.596864137330705,Other,-1.3968322930161574,7,94,78.04,2020-07-26,0,1
C1208,-1.2047655313154797,Male,West,Graduate,Salaried,0.2201651998911575,0.0009253051405447044,Other,-0.5073305159874424,7,29,92.89,2018-10-04,0,1
C1209,1.1473395543086047,Male,West,Graduate,Salaried,1.5780694386450012,-0.1837947691426203,Car,-0.2564621547453761,5,45,46.92,2018-05-09,0,1
C1210,1.6901330356064703,Other,North,Graduate,Unemployed,-1.0929250086929003,-0.6271710370070361,Education,-1.6925369182926893,1,73,50.4,2021-09-15,0,2
C1211,-0.20964414893605934,Female,East,Secondary,Self-Employed,-1.0937979369876591,-0.3290268294259267,Other,-1.368152264091563,5,8,87.92,2018-10-18,1,0
C1212,-1.7475590126133453,Other,East,Secondary,Self-Employed,2.3108182590219744,0.3075155184837903,Business,1.126138608183395,3,109,31.97,2023-10-07,0,2
C1213,-0.842903210450236,Male,West,Graduate,Self-Employed,-0.4721465215996428,-0.3488613169728125,Education,-0.5675847879583805,0,35,22.14,2020-09-01,0,1
C1214,0.69501165322705,Male,North,Post-Graduate,Salaried,1.448972956717727,-0.23665229337316865,Education,0.6814833950484211,1,135,88.17,2021-02-14,0,1
C1215,0.42361491257811723,Male,East,Post-Graduate,Salaried,-1.3670807718134426,-0.6243066761625126,Business,-0.9709068419971719,1,121,81.62,2023-06-12,0,1
C1216,0.24268375214549534,Male,West,Secondary,Self-Employed,-1.3573403247238087,-0.44674791693432936,Home,0.3024113267219225,7,94,92.94,2020-05-27,0,1
C1217,0.9664083938759829,Female,South,Graduate,Salaried,0.2201651998911575,-0.04093197318155844,Car,0.9744223444794035,0,149,24.37,2024-01-18,0,0
C1218,0.875942813659672,Male,North,Secondary,Self-Employed,-0.7538431315920109,-0.14060386628814509,Other,-0.3867412762989982,2,70,31.71,2019-06-26,0,1
C1219,1.3282707147412267,Male,South,Secondary,Unemployed,-1.3059555146160091,-0.5403215496474125,Home,-0.8726188540121611,5,92,27.9,2024-05-27,1,1
C1220,-1.2047655313154797,Male,North,Graduate,Self-Employed,0.07447797968928706,-0.27113841243060177,Business,0.6872077676525258,2,28,71.26,2024-06-18,0,1
C1221,-0.39057530936868123,Male,West,Graduate,Self-Employed,0.1555301784800826,-0.18554730208965406,Car,-0.4342065214329372,2,103,65.45,2023-04-21,0,1
C1222,0.5140804927944281,Female,East,Secondary,Self-Employed,0.2201651998911575,0.1517342385479121,Car,-1.0756740789062327,5,109,46.95,2020-09-22,1,0
C1223,-1.6570934323970343,Male,East,Secondary,Self-Employed,-0.9888045178807707,-0.38643912236660277,Car,-0.16508941398943555,3,23,24.31,2023-04-22,0,1
C1224,-1.7475590126133453,Male,East,Secondary,Salaried,-0.9020858333841203,-0.196702539523261,Business,-2.307613657416913e-15,1,70,67.97,2022-07-26,1,1
C1225,-0.752437630233925,Male,North,Post-Graduate,Salaried,-1.188807849240236,-0.43580894727865316,Home,-1.0241869075536572,4,64,62.76,2020-02-19,0,1
C1226,-1.3856966917481015,Male,West,Post-Graduate,Salaried,-1.3670807718134426,-0.6544461271795549,Other,0.1804006459439059,0,119,28.47,2019-01-22,0,1
C1227,1.5092018751738485,Female,South,Secondary,Self-Employed,-0.4156285216283228,-0.048819793804749684,Car,-0.4615891843872641,1,19,88.17,2019-02-02,0,0
C1228,1.0568739740922939,Female,West,Secondary,Salaried,-0.7143332099781962,-0.0872451890281178,Car,-0.16642198478382958,2,89,34.92,2022-11-01,1,0
C1229,-1.023834370882858,Other,South,Post-Graduate,Self-Employed,-0.6317039162947464,-0.38033186897756016,Home,-0.008371128511093196,0,92,75.76,2021-12-22,1,2
C1230,1.3282707147412267,Female,North,Post-Graduate,Salaried,-1.1050697086960994,-0.5425760156286403,Car,0.3928256128933574,4,11,86.38,2022-10-01,0,0
C1231,6.427966085902237e-16,Male,North,Graduate,Self-Employed,0.6832289860417138,0.23045761384386865,Car,1.1573459797403536,1,10,63.46,2022-08-11,0,1
C1232,-0.39057530936868123,Female,South,Secondary,Salaried,2.3108182590219744,1.3585708856614298,Business,2.911055343375882,1,129,38.51,2023-03-28,0,0
C1233,-1.5666278521807235,Male,South,Secondary,Self-Employed,-0.9985858141072903,-0.20497201186530828,Education,0.6831332801731875,3,37,43.19,2018-08-10,0,1
C1234,-0.028712988503437474,Male,South,Graduate,Salaried,1.7645638050319543,0.38883034473923117,Home,1.3274341902918347,1,62,86.43,2019-02-08,1,1
C1235,0.33314933236180627,Female,West,Graduate,Salaried,0.07125370995355985,-0.4319023166041783,Home,0.5843028326149495,1,149,42.37,2018-09-06,0,0
C1236,1.1473395543086047,Male,South,Secondary,Salaried,-0.2973703813465524,0.13191087753887473,Home,-0.6329678758327079,4,114,75.96,2022-07-08,0,1
C1237,0.33314933236180627,Female,North,Graduate,Self-Employed,0.2201651998911575,0.2666929393576385,Business,0.629356609850138,4,46,94.26,2021-10-21,1,0
C1238,-0.842903210450236,Male,North,Secondary,Salaried,-0.4138962074157078,-0.43866784809017073,Business,-1.21185435798913,0,98,94.99,2019-03-24,1,1
C1239,-1.1142999510991687,Female,East,Post-Graduate,Salaried,1.262494648777702,0.8003356428842495,Other,-0.5573401678993446,2,133,60.01,2020-10-15,0,0
C1240,1.4187362949575375,Female,South,Graduate,Unemployed,-1.174649701200093,-0.5249964758306005,Business,-0.9164834965295198,4,83,81.99,2020-02-24,0,0
C1241,1.5996674553901595,Female,West,Secondary,Self-Employed,-0.5869089895921913,-0.3565438128254001,Home,0.4984393383053563,0,99,94.27,2020-02-19,1,0
C1242,-0.028712988503437474,Female,West,Graduate,Unemployed,1.453824309737352,0.8908375482051573,Other,0.8054003813284057,1,115,48.1,2024-01-06,0,0
C1243,1.3282707147412267,Female,West,Graduate,Salaried,0.9656350167782078,0.2306724363189448,Education,-0.728216882071632,7,101,38.93,2023-01-12,0,0
C1244,0.42361491257811723,Male,East,Post-Graduate,Salaried,-1.1663696477551622,-0.5965706949686055,Car,-0.06033434203229515,0,123,28.57,2019-07-29,0,1
C1245,1.3282707147412267,Male,North,Graduate,Unemployed,-0.5058182357283566,-0.3400157423246872,Car,0.47313312667734686,7,73,30.57,2022-09-25,1,1
C1246,0.42361491257811723,Male,West,Graduate,Salaried,0.2201651998911575,0.15992949573544515,Other,-0.8929922193966214,0,137,84.02,2020-01-22,0,1
C1247,0.785477233443361,Female,North,Graduate,Self-Employed,0.2201651998911575,-0.3215697778773304,Education,-0.7103103598870103,0,149,64.15,2021-02-14,0,0
C1248,-0.20964414893605934,Male,East,Graduate,Salaried,0.9510038845742843,0.2951458366500219,Car,-0.4910621337740688,7,56,85.53,2023-03-10,0,1
C1249,-0.20964414893605934,Female,South,Post-Graduate,Salaried,0.09282734537660764,0.08763127163258216,Other,-0.8067902172612796,5,146,79.21,2020-10-20,1,0
C1250,-1.6570934323970343,Male,South,Graduate,Salaried,0.3087271701566869,-0.1501558499124074,Business,-1.0368074959966693,0,126,70.53,2018-11-05,0,1
C1251,1.3282707147412267,Male,South,Graduate,Salaried,0.042405635073160114,0.0672048293308488,Home,-0.8492164309360547,7,33,65.7,2022-12-21,1,1
C1252,6.427966085902237e-16,Female,West,Secondary,Salaried,2.1712031613475946,1.1860898424222464,Education,0.876655692325137,4,140,23.63,2024-03-04,0,0
C1253,6.427966085902237e-16,Male,South,Graduate,Salaried,-0.7075429659966498,-0.337725419067878,Car,-0.8535734663581032,6,108,85.42,2019-02-06,1,1
C1254,6.427966085902237e-16,Male,West,Post-Graduate,Unemployed,-0.28436703544609276,-0.2725774293647786,Home,-0.07921560830377058,6,5,51.34,2018-07-27,1,1
C1255,-1.4761622719644125,Male,East,Post-Graduate,Salaried,-1.1068735088982649,-0.54247358265649,Other,-0.6837591811655607,6,33,61.98,2024-01-24,1,1
C1256,1.1473395543086047,Male,East,Secondary,Self-Employed,-1.2132040342186026,-0.4435954361128214,Car,0.4671573513577794,6,73,21.65,2018-03-02,1,1
C1257,-0.5715064698013032,Female,West,Secondary,Self-Employed,0.021076428452892135,0.20870986649599943,Home,0.35930203021846796,5,57,90.21,2019-01-18,0,0
C1258,0.061752591712873464,Male,North,Post-Graduate,Self-Employed,-0.9273355581176363,-0.470219038817675,Business,-0.4425827201480714,2,128,87.71,2020-08-26,0,1
C1259,-0.028712988503437474,Male,South,Post-Graduate,Salaried,-0.3894572862479364,-0.29189004787460393,Education,0.3415177969305271,7,92,60.75,2019-11-13,1,1
C1260,-1.1142999510991687,Male,South,Secondary,Self-Employed,2.2623391027823967,0.4448516828009722,Other,0.2671163957836793,0,87,63.3,2022-07-23,1,1
C1261,-1.2047655313154797,Female,South,Graduate,Self-Employed,2.124497020453399,0.6516358881092571,Car,1.9522492464951615,3,16,72.88,2023-06-13,0,0
C1262,-1.5666278521807235,Female,West,Graduate,Self-Employed,2.3108182590219744,0.5171372432978718,Business,2.8792783291850044,6,56,39.85,2023-05-26,0,0
C1263,-0.3001097291523703,Male,East,Post-Graduate,Self-Employed,2.3108182590219744,1.1466281191695513,Education,0.45077598484377307,1,133,36.64,2020-05-25,0,1
C1264,6.427966085902237e-16,Male,South,Secondary,Unemployed,2.3108182590219744,0.8195989605078149,Education,-2.307613657416913e-15,6,139,70.55,2022-07-01,0,1
C1265,-0.752437630233925,Male,East,Secondary,Self-Employed,0.15797735258820197,0.12119342922229895,Business,-0.6361123908592393,6,149,27.83,2018-08-29,0,1
C1266,0.1522181719291844,Female,South,Post-Graduate,Salaried,-1.0411300421699006,-0.4208472180112065,Car,-1.5683160955439681,1,131,54.05,2019-11-06,1,0
C1267,0.1522181719291844,Female,South,Secondary,Self-Employed,-1.0985408399889753,-0.41071119438582376,Education,-1.4717236712677921,5,75,56.96,2022-04-02,0,0
C1268,0.875942813659672,Male,West,Graduate,Salaried,1.757339094958637,-0.02347911532578382,Other,1.2024756251216697,1,21,48.6,2018-01-09,0,1
C1269,1.5996674553901595,Male,North,Graduate,Unemployed,-0.28085367666463185,-0.02783663460824115,Home,0.38917991627465887,1,7,33.9,2022-05-19,0,1
C1270,1.5996674553901595,Male,West,Graduate,Salaried,-0.2029998468887119,-0.39105034965331775,Other,0.15947329413075986,5,33,46.65,2020-12-22,0,1
C1271,-1.1142999510991687,Other,South,Graduate,Salaried,-0.8045182619484768,-0.5452413605642269,Education,-0.04361700328066527,1,26,45.32,2023-02-07,0,2
C1272,0.6045460730107391,Male,South,Graduate,Self-Employed,-0.7133404723489839,-0.2998314823513035,Home,-0.22688026201675318,0,58,57.44,2021-03-14,0,1
C1273,0.6045460730107391,Female,North,Secondary,Self-Employed,0.09218012336355563,0.09903918471126485,Business,-1.0303520874251624,6,111,70.6,2022-09-29,0,0
C1274,1.2378051345249157,Female,East,Graduate,Salaried,-1.1295415607803823,-0.6231616521819989,Home,0.4835757413953165,2,73,92.62,2024-03-26,0,0
C1275,0.061752591712873464,Male,East,Post-Graduate,Salaried,-0.05812372079289471,-0.4553500383460697,Home,-0.3858854483235698,5,124,30.81,2023-06-17,0,1
C1276,0.875942813659672,Male,South,Post-Graduate,Salaried,2.0113734020722216,0.9877246180068495,Home,0.278764710774412,3,51,85.48,2019-09-27,0,1
C1277,1.1473395543086047,Male,East,Secondary,Salaried,-1.3670807718134426,-0.529782814175865,Education,-1.846526651279008,5,24,41.31,2020-02-17,0,1
C1278,0.69501165322705,Female,South,Secondary,Unemployed,-1.3670807718134426,-0.6007400495841924,Car,-0.960338428491148,4,25,64.35,2021-04-30,0,0
C1279,1.1473395543086047,Female,North,Graduate,Salaried,0.4812096535742488,0.15813030015339377,Education,-2.307613657416913e-15,3,5,61.01,2020-06-10,1,0
C1280,-1.3856966917481015,Female,North,Graduate,Self-Employed,1.6885451523314596,0.3389935493572773,Car,1.8624159698289056,4,147,61.77,2018-08-28,0,0
C1281,-0.11917856871974841,Male,South,Graduate,Self-Employed,-0.7602663623590902,-0.27097649262826423,Business,-0.5316460861472239,7,21,74.25,2024-06-30,0,1
C1282,-1.4761622719644125,Male,North,Graduate,Salaried,-1.3670807718134426,-0.4993245935847962,Business,0.2631499747732303,7,55,48.63,2024-01-30,0,1
C1283,1.3282707147412267,Other,West,Secondary,Salaried,1.8344283724560466,-0.1563336249042251,Business,0.9521354847866548,5,18,43.93,2018-09-07,1,2
C1284,-0.3001097291523703,Female,West,Secondary,Salaried,0.2201651998911575,0.20904226321122582,Business,0.5481646722903109,4,63,83.96,2021-07-08,0,0
C1285,0.69501165322705,Male,North,Graduate,Self-Employed,-0.6589522516522619,-0.31162756248234535,Business,0.5683121292277046,3,87,36.51,2018-08-23,0,1
C1286,0.875942813659672,Other,South,Graduate,Salaried,0.2201651998911575,0.021107009492244488,Other,-0.9132902037865782,0,54,33.52,2018-07-25,0,2
C1287,0.785477233443361,Female,South,Secondary,Self-Employed,-0.8881303769851556,-0.3070213822849637,Education,-0.7501447621313262,5,128,21.17,2024-07-20,0,0
C1288,-1.2952311115317907,Male,North,Graduate,Salaried,-1.0247257466164763,-0.2455009192162091,Car,0.08301988043079837,5,38,35.79,2023-05-07,0,1
C1289,1.3282707147412267,Female,East,Graduate,Salaried,0.2201651998911575,-0.4247958771750384,Business,-0.6088204379372264,1,10,58.89,2023-08-22,0,0
C1290,6.427966085902237e-16,Female,West,Post-Graduate,Salaried,2.3108182590219744,-0.0891560858736406,Other,1.169325931319243,5,113,60.39,2023-12-16,1,0
C1291,0.33314933236180627,Female,East,Post-Graduate,Salaried,1.2813145935618664,-0.11602956538312163,Other,1.1559499006123999,6,53,39.08,2019-10-07,0,0
C1292,0.785477233443361,Male,South,Graduate,Self-Employed,0.3393321649345109,0.45074496254359914,Other,-0.6377143889792305,7,10,25.42,2018-08-21,0,1
C1293,6.427966085902237e-16,Male,South,Secondary,Unemployed,2.3108182590219744,2.2002027639292088,Education,-2.307613657416913e-15,6,121,75.85,2023-09-12,0,1
C1294,1.3282707147412267,Female,East,Graduate,Self-Employed,0.2201651998911575,0.06549822489674792,Business,-0.446436562817572,5,122,76.85,2018-11-25,1,0
C1295,1.1473395543086047,Male,North,Secondary,Salaried,0.2716015579013819,-0.4260249351929511,Other,-2.307613657416913e-15,7,11,94.84,2020-02-01,0,1
C1296,0.061752591712873464,Male,East,Graduate,Unemployed,0.2201651998911575,0.29791035689100737,Other,0.7511445161898788,7,101,87.5,2018-10-08,0,1
C1297,1.0568739740922939,Male,East,Post-Graduate,Self-Employed,-0.05632154863603974,0.12171747768429877,Business,-0.38509454142141136,0,122,89.45,2024-09-03,0,1
C1298,0.24268375214549534,Male,West,Graduate,Unemployed,1.083670780870952,0.43021120076958846,Education,-0.047177821847837975,1,133,79.87,2018-10-06,0,1
C1299,1.1473395543086047,Female,West,Post-Graduate,Salaried,0.3323115155404748,-0.14856179557043853,Other,-0.5596035555426991,2,145,66.16,2020-08-21,1,0
C1300,-1.5666278521807235,Female,East,Graduate,Salaried,-0.8975681926521533,-0.5806014290223467,Car,0.7477641734611852,4,31,29.64,2022-07-12,1,0
C1301,-0.20964414893605934,Male,East,Secondary,Salaried,-0.31971271316344585,-0.14835218077390164,Home,-0.17591946039505205,3,120,66.67,2019-05-07,0,1
C1302,0.42361491257811723,Male,South,Graduate,Self-Employed,0.561400875402907,0.2914928451558593,Home,0.007788957496289702,2,135,24.2,2024-05-22,0,1
C1303,6.427966085902237e-16,Male,West,Graduate,Salaried,-0.2728255262304979,-0.4702395712947353,Home,-0.4598121689266682,1,62,86.4,2020-10-05,0,1
C1304,-1.5666278521807235,Male,West,Graduate,Salaried,1.4642913460489329,0.5299083752054717,Education,0.9520798683094259,6,93,56.14,2024-06-29,0,1
C1305,0.33314933236180627,Female,South,Graduate,Salaried,0.10687896745199132,-0.2491022009860209,Other,-1.0239013067940983,6,101,72.31,2024-09-01,0,0
C1306,1.0568739740922939,Male,North,Secondary,Self-Employed,0.5951634640607801,0.35008342698401834,Home,0.7330355662665325,6,21,23.92,2018-06-12,0,1
C1307,0.1522181719291844,Female,West,Post-Graduate,Salaried,0.7002225969965719,0.1554640146238861,Home,-0.560524824219804,0,105,60.07,2024-12-11,0,0
C1308,0.24268375214549534,Female,West,Secondary,Salaried,-1.1359031848328645,-0.5944976718489089,Business,-0.6762012510355404,7,33,42.59,2018-12-02,1,0
C1309,-1.6570934323970343,Female,North,Post-Graduate,Salaried,-0.282532228380965,-0.172742171153,Other,0.6726150432845736,6,106,41.37,2022-09-14,0,0
C1310,0.6045460730107391,Female,West,Post-Graduate,Self-Employed,-0.635196036485109,-0.3588649692097725,Other,-0.6797371761546582,3,127,49.22,2024-07-18,1,0
C1311,-1.6570934323970343,Male,West,Post-Graduate,Unemployed,0.2201651998911575,-0.3161461068558493,Business,-1.0756740789062327,4,58,20.05,2024-05-04,1,1
C1312,0.5140804927944281,Female,North,Graduate,Self-Employed,0.19200749569247202,0.2525662739616971,Other,1.144746825968856,5,31,55.0,2023-11-12,0,0
C1313,6.427966085902237e-16,Male,North,Graduate,Unemployed,-0.5108686912892709,-0.558599078958929,Car,0.5318106211437715,5,106,56.49,2021-07-19,0,1
C1314,1.1473395543086047,Female,East,Post-Graduate,Self-Employed,0.2201651998911575,-0.2003462627261026,Education,-0.08107284379834975,2,121,84.73,2020-12-04,1,0
C1315,-1.023834370882858,Female,South,Graduate,Self-Employed,-1.3670807718134426,-0.6708372150874998,Business,-0.9705814247114322,4,108,53.64,2020-04-16,1,0
C1316,1.6901330356064703,Female,South,Graduate,Salaried,0.0037590954884184234,-0.4248351985892076,Home,-0.09485356519909342,1,49,47.27,2021-07-10,0,0
C1317,0.785477233443361,Female,North,Graduate,Self-Employed,-0.9226673971964917,-0.48158100044210983,Other,-1.1509634901128862,4,118,94.61,2020-09-04,0,0
C1318,0.5140804927944281,Male,North,Graduate,Self-Employed,0.4675623417513587,1.8664948148940672,Car,-0.5814388930319646,0,91,62.84,2020-12-23,0,1
C1319,1.3282707147412267,Male,West,Graduate,Self-Employed,-1.3670807718134426,-0.5140513120198335,Car,-0.10605046925538214,2,35,55.45,2022-06-10,1,1
C1320,0.42361491257811723,Other,East,Graduate,Salaried,0.2201651998911575,-0.3983066188117104,Education,0.08131103132130459,2,41,57.2,2019-06-21,1,2
C1321,0.33314933236180627,Female,East,Graduate,Salaried,0.46431712943277137,0.2360268704512995,Car,0.35084418489092484,0,40,80.69,2021-05-13,1,0
C1322,-0.661972050017614,Male,North,Post-Graduate,Salaried,-0.23152638282025417,-0.49323651913521993,Other,0.2890399401939067,4,123,45.55,2023-02-16,1,1
C1323,-1.2047655313154797,Male,West,Secondary,Salaried,2.3108182590219744,-0.1006969438736249,Other,1.1091338012576402,6,9,49.19,2021-07-19,0,1
C1324,1.4187362949575375,Male,West,Post-Graduate,Salaried,0.9058857908775606,-0.043404955189601864,Car,0.9911880435487173,0,56,76.69,2018-10-25,0,1
C1325,-0.028712988503437474,Female,South,Graduate,Self-Employed,-0.7489037901235501,-0.13013085768450575,Other,-0.6687453629326471,6,53,25.47,2018-02-08,0,0
C1326,-1.7475590126133453,Female,South,Post-Graduate,Salaried,-0.2540987870403694,-0.08296472962325356,Other,-0.6951695063489175,3,10,84.89,2023-02-21,0,0
C1327,-1.1142999510991687,Male,West,Graduate,Salaried,-1.3670807718134426,-0.5154567887512592,Home,-1.9240438255064898,0,127,52.27,2024-12-19,0,1
C1328,-0.39057530936868123,Male,South,Post-Graduate,Salaried,1.1062777440528897,-0.1937034902174845,Business,0.003339509410911852,6,142,63.6,2024-04-25,1,1
C1329,-0.5715064698013032,Female,North,Secondary,Self-Employed,-0.6047215073383175,-0.09987617244145884,Other,0.4500261123468581,4,122,76.81,2019-02-14,1,0
C1330,6.427966085902237e-16,Female,West,Post-Graduate,Salaried,-1.3670807718134426,-0.690104318028065,Other,-0.3833100238257826,6,27,39.95,2018-10-28,0,0
C1331,0.24268375214549534,Male,South,Secondary,Salaried,-1.1976550174687282,-0.5755993964320302,Education,-1.0483675878280514,0,149,86.77,2024-01-12,0,1
C1332,6.427966085902237e-16,Male,East,Post-Graduate,Self-Employed,0.7786860557392791,0.2640412903871972,Business,-0.14042840221243877,1,114,93.44,2020-05-23,0,1
C1333,0.69501165322705,Male,West,Post-Graduate,Salaried,2.252789062992052,0.3909196791340003,Business,0.3644151574398484,5,48,57.07,2023-09-04,0,1
C1334,1.2378051345249157,Male,West,Graduate,Unemployed,-0.31252111901178886,0.1291682203712285,Business,0.294090306047555,0,45,90.27,2020-12-22,0,1
C1335,-1.6570934323970343,Male,East,Secondary,Unemployed,-1.0879605065241835,-0.6249554794963049,Car,-1.2641005091743402,5,147,20.08,2019-06-27,0,1
C1336,1.0568739740922939,Female,North,Post-Graduate,Salaried,-1.3139479590563978,-0.3572276704887435,Home,-1.8504296938629967,0,54,87.07,2021-11-30,1,0
C1337,0.24268375214549534,Male,East,Graduate,Salaried,0.2201651998911575,0.07339563498967237,Home,-0.9741841569564486,4,56,43.33,2018-10-09,0,1
C1338,0.1522181719291844,Female,West,Post-Graduate,Self-Employed,0.17440296073478423,0.0011578841935480152,Education,0.18301557843850635,3,74,43.36,2020-09-27,1,0
C1339,0.42361491257811723,Female,North,Secondary,Salaried,-0.6333592683654024,-0.5470784551989082,Business,0.15328627362805092,3,113,37.11,2022-02-22,0,0
C1340,0.1522181719291844,Male,South,Secondary,Salaried,-0.8185692920073837,-0.4688694700712729,Business,0.23438829923622473,5,122,43.78,2021-03-13,0,1
C1341,0.1522181719291844,Male,South,Post-Graduate,Salaried,0.4757610299317855,0.4575571566646093,Other,-0.21247707210784028,7,113,36.01,2019-10-09,0,1
C1342,-1.2952311115317907,Male,South,Graduate,Unemployed,0.4364480277985026,-0.10801136926592585,Car,0.17622958877403275,7,99,87.94,2022-11-30,1,1
C1343,-0.4810408895849922,Male,West,Post-Graduate,Salaried,-1.0372258045097593,-0.3586062829401271,Car,-0.02395585597215282,4,48,87.43,2024-02-04,1,1
