customer_id,annual_income,loan_amount,loan_purpose,credit_score,transaction_count,spending_ratio,default_flag
CUST100316,504850.7607242573,224988.67411238296,Home,598.4504751560377,44,68.04612537801971,1
CUST100317,290556.5927762864,214172.91918405044,Business,684.2750956695955,47,87.98544860693633,1
CUST100318,320540.4393412322,184737.66161538893,Other,666.6878879193757,36,20.06335959815836,0
CUST100319,1070792.6498065349,866567.1706708517,Home,727.4631999849905,46,22.092383988476662,0
CUST100320,293482.62970937847,125831.86370949319,Home,641.2926476300686,53,21.06956497129998,1
CUST100321,680100.9353466698,396800.4944584385,Education,564.6626698910504,50,19.282303996093777,1
CUST100322,443891.28548912046,268116.97016655275,Business,722.3345797579765,39,19.57320341299658,0
CUST100323,296415.6973209854,128616.65432703578,Other,569.4191527423885,45,26.389105688504205,0
CUST100324,161653.5240673774,34828.19274869512,Car,794.7089102314355,42,30.064148610824866,0
CUST100325,411251.49995131785,71906.30713693473,Home,694.8615479212134,36,11.51700037240469,0
CUST100326,382567.55076510936,43359.15050079752,Other,602.0885810707708,29,6.015280176102386,0
CUST100327,1070804.5104838721,855387.9952211764,Car,738.6921290005007,42,6.5991053435001765,0
CUST100328,216183.82853334333,62516.02435721221,Business,649.2648772775292,52,19.071691515038474,0
CUST100329,1435266.5727821677,386381.5110077691,Business,632.2875551204781,50,16.814182409883237,0
CUST100330,454651.43057843397,313176.7812659083,Other,595.5304499121788,46,30.321985465687767,1
CUST100331,454383.81744297413,161766.4962306267,Car,499.745680037453,45,5.680396967489245,1
CUST100332,253763.17250503114,128108.72251111138,Business,698.3514056293462,50,38.3642201544306,0
CUST100333,437496.4124065929,100628.04767586786,Other,519.7498590545914,40,23.333492559446604,1
CUST100334,481100.06218332535,417496.9872387596,Business,586.5364534518898,53,17.653043707328965,1
CUST100335,635645.549648297,496607.6966322082,Business,684.6275643080222,45,6.767008145363583,0
CUST100336,201391.62519242606,159307.15931386256,Business,609.9458878803588,41,40.410924904173804,1
CUST100337,842449.0911707316,358393.8489543511,Education,662.5721496632759,52,3.447108598730718,0
CUST100338,449930.90893702384,319400.98995098314,Car,552.9043748840278,40,17.820534737288842,0
CUST100339,521746.6150247779,112228.1791483952,Other,622.1232501489678,49,15.3607988365895,0
CUST100340,,33912.138555384176,Other,663.070856396655,57,32.749890712088835,1
CUST100341,207547.2735479981,24070.989515861995,Car,573.8821987251423,41,61.882457508861755,1
CUST100342,378372.627640818,215400.49537242795,Car,784.9090782193537,36,48.165451092189265,0
CUST100343,405297.7778586754,188186.2123019895,Car,599.0060869695418,52,24.814021334887013,1
CUST100344,157746.25485877518,81146.61048562209,Car,760.2733430412725,42,4.681177526873953,0
CUST100345,583016.7776792488,61782.5866298569,Home,636.5755564202826,57,45.82452815293307,0
CUST100346,658628.4069615746,288577.57265531213,Other,524.5219547134917,43,9.1174027087023,0
CUST100347,233795.30012651146,157684.29902004913,Home,559.0479353123478,41,40.66455837963521,1
CUST100348,196113.48776144057,89065.9134984301,Business,664.0863431145104,47,40.117366890676365,0
CUST100349,302012.3452628808,207112.6263221916,Business,732.6220602046739,44,32.16524781587129,0
CUST100350,367447.9879355725,105242.67848831546,Other,791.582170610029,44,15.14004148124089,0
CUST100351,309123.88382183714,232001.68000143548,Business,660.2574982874636,47,18.313558988356185,0
CUST100352,349217.18015117507,199313.95681832766,Car,555.8205002004335,33,46.261020739986996,0
CUST100353,413695.97312835546,111123.07372739828,Home,672.2788064435796,49,15.495729325554203,0
CUST100354,159378.73609178915,46120.441808083546,Car,583.9828261311877,53,17.134536368882035,1
CUST100355,170761.41436758894,102870.83775342138,Business,681.3753296955641,36,7.397376808154335,0
CUST100356,70730.58461529529,54034.748560166714,Home,574.6820358075561,45,37.8593506255906,1
CUST100357,637638.7230152733,275780.16684772004,Car,482.83438102641503,54,24.587359779290168,0
CUST100358,365541.90851199924,112089.89631741469,Other,755.3484527695919,43,61.64381035499629,0
CUST100359,679227.008856956,539040.8612106156,Car,920.0,49,50.12630108659525,0
CUST100360,183021.18726260652,116294.34060902412,Business,,40,7.8469164987236715,0
CUST100361,367560.93878806086,168515.07176926473,Home,729.7361099391617,45,8.522675680317594,0
CUST100362,412048.32027271134,202035.59676772248,Other,800.3077367465164,50,31.69855382505912,0
CUST100363,258572.26864946287,68109.27350545852,Home,707.6064521719165,31,17.91358638186469,1
CUST100364,142620.61203188615,85778.04098162378,Other,658.240129296289,44,52.24790408277718,0
CUST100365,1032530.1472344574,399582.98050753196,Home,687.0298300890591,43,21.688071442758737,0
CUST100366,838667.8379725598,751879.2539646832,Business,626.417356537069,39,13.974734112252483,1
CUST100367,288035.96706554736,139451.69525646826,Other,652.8891502791712,41,3.836375008023042,0
CUST100368,491952.0774147101,240421.15442217977,Education,661.5890910287347,60,20.633895972965945,0
CUST100369,270797.2308582048,149664.60077140093,Home,587.0699794557494,43,18.503933396885014,0
CUST100370,199338.13611267682,166129.35995670632,Home,651.6938869502302,38,34.025874358223405,0
CUST100371,,803020.7647743995,Car,679.3681482003144,46,25.732899245723996,0
CUST100372,134158.69525465363,61834.28676884076,Other,691.361351806044,38,17.88108713022948,0
CUST100373,305192.43217910564,205992.504807971,Education,684.9859025943451,40,22.850186792467454,0
CUST100374,381015.1039914834,216793.17402430915,Business,542.87798255405,36,54.750957690892186,0
CUST100375,975535.6143670806,481810.8345158114,Car,748.3407154079725,35,35.15359400314956,0
CUST100376,620296.7009930966,157463.9416249661,Education,741.7024981963052,50,52.926922276646046,0
CUST100377,132806.72240456648,62571.75588370907,Other,642.3081273424968,41,24.561696702203577,0
CUST100378,361620.2313191113,107276.40257322358,Education,686.4406956084347,54,52.898126472396214,0
CUST100379,366823.5125067132,305150.83988889284,Home,632.6756986313194,37,21.867731966814226,0
CUST100380,315841.88354685495,116332.60413799343,Home,710.1566130249173,46,17.606880547177408,0
CUST100381,525384.4002043251,452782.1665098553,Car,584.8582523093304,48,7.184698346862466,1
CUST100382,155520.96790539415,81873.11652063554,Other,757.396847623274,43,31.86414570170435,0
CUST100383,283457.7759127137,171558.7095670482,Other,706.1766089454366,32,5.467957116373356,0
CUST100384,482767.8855608686,257968.1568533596,Education,708.0347033255113,38,62.12211902882674,1
CUST100385,544566.5363790496,110821.73720281762,Car,,46,17.054685879168822,0
CUST100386,396190.99481664924,158736.68558723447,Other,536.9905196053845,43,49.739590978960194,1
CUST100387,304663.9606450848,54631.39386375902,Home,720.7147760096616,48,10.057777513028803,0
CUST100388,337066.40446850646,201688.14430445674,Education,539.635093207796,45,35.55097884196379,1
CUST100389,564809.7757927708,258400.10877826496,Business,721.6778128179636,37,29.939135939593687,0
CUST100390,369660.5645594538,267038.3475036919,Home,588.2298226534222,50,37.20395714507417,0
CUST100391,193859.98927742633,53578.32299376412,Car,523.0361076775516,38,40.79554141841523,1
CUST100392,172801.95511881122,40030.06482610961,Other,650.0799762970825,46,42.814282924366054,0
CUST100393,148185.11484218223,62988.42213177507,Home,744.6240440430726,36,20.868070318141417,0
CUST100394,867480.6552176676,729783.9818012827,Business,572.751700126505,43,7.88390417989135,0
CUST100395,587996.9862059057,2754974.9004347804,Business,777.9227699515861,55,17.593856547888006,0
CUST100396,339798.22688463103,147859.4266122361,Car,702.539243506454,40,55.09773763789768,1
CUST100397,275880.89422683185,141752.4964230614,Home,662.5407617892702,44,29.58007955598983,0
CUST100398,256694.51395872617,42963.06577435744,Education,615.150059500871,47,33.58935899931455,0
CUST100399,697977.582557757,619567.2814535645,Home,620.7282118564152,49,7.7621418876227155,0
CUST100400,,4046584.465163374,Business,684.4133783000713,44,38.27586951294159,0
CUST100401,,82702.70777073379,Car,250.0,54,7.77213346283877,0
CUST100402,717156.4613147128,407808.6661345584,Car,602.5203025878329,45,34.69413548287258,0
CUST100403,368356.9608141657,69098.56938375143,Education,585.4789338172186,48,24.54494918222685,0
CUST100404,318871.2330273891,278269.1468913311,Car,632.8938545262506,48,46.84543572757272,0
CUST100405,893166.7474527213,214206.38605035158,Car,761.4902940685876,45,36.56907118497707,0
CUST100406,360014.85287032643,1291208.858951349,Car,552.6489327730826,63,16.69062472760504,1
CUST100407,432708.1077228922,128238.9195861773,Car,741.3982115794217,38,30.27522660411638,0
CUST100408,420401.02651797107,283370.93613587634,Car,653.3823865274506,37,67.28195762188204,0
CUST100409,136576.52783761732,98534.10485396029,Business,517.7808685473108,39,28.730069398644265,0
CUST100410,,275070.38632882416,Home,613.0694078747454,49,59.19302703780195,1
CUST100411,258431.19966405866,152887.78613173863,Other,698.7734458352218,50,13.809299513802141,0
CUST100412,154400.95718103446,125678.56160664839,Car,794.1451156032609,48,21.206781025539865,0
CUST100413,265592.3123581241,43265.35122371943,Other,543.8101821294746,43,11.466298785837088,1
CUST100414,264280.5951787897,96391.5405209508,Other,424.46588191557936,48,3.8890769952978665,1
CUST100415,671943.4898459698,200662.4734231656,Business,545.235774763365,47,11.430589838489091,0
CUST100416,191324.50229939824,170357.47387555847,Car,740.4332406293205,50,27.06467384324745,0
CUST100417,225503.6302737991,92797.4101524957,Other,506.50066343452636,51,12.845054365318223,1
CUST100418,417163.2689176383,286211.6136643233,Car,769.7803112703509,40,11.447383658120312,0
CUST100419,163492.7191585359,105907.33505119724,Education,747.1847158209537,55,16.397660903679988,0
CUST100420,243920.08864016956,65776.70825953603,Education,665.2828993650206,45,32.834454417015266,0
CUST100421,133427.55612698724,38853.856725215934,Education,599.8907751722378,49,27.90608151532806,0
CUST100422,629075.6986164026,204466.99652334812,Other,654.4208500653714,64,34.09674559228882,0
CUST100423,302302.10007582384,129657.92170059674,Education,698.8869881712081,50,31.773580687522408,0
CUST100424,358774.4844261732,103133.33213613488,Business,686.6781171780239,46,14.939432965882324,0
CUST100425,627567.29789234,72622.83213084778,Business,789.1727498616084,39,63.45273808861553,1
CUST100426,234835.0589313839,188693.36214847246,Other,629.1918040138803,51,35.224956936274,0
CUST100427,300381.2544050068,262078.99937329837,Car,545.9325621101602,34,35.62444012401422,1
CUST100428,192182.9766193741,71733.50862574411,Home,531.81754342943,47,29.245578937524826,1
CUST100429,191932.2583005487,71169.53768477692,Car,515.816698555268,38,5.549109273810356,1
CUST100430,208490.81439613234,22031.943696312035,Car,665.7023138028485,36,8.761906006028617,0
CUST100431,269549.07938588975,173643.6653714451,Car,631.2505039422034,40,7.0454337714226645,0
CUST100432,,218632.77498024204,Car,,38,36.740345663541035,1
CUST100433,430705.2629694389,93586.49954499002,Home,607.0352367355054,53,15.591013142655449,0
CUST100434,212196.88620277075,48324.250353935575,Education,561.1866513021859,54,48.34575933490447,1
CUST100435,438791.48655838874,321224.59166371904,Car,699.1468707701962,53,26.617657537594773,0
CUST100436,,287361.0924893747,Business,452.9548880122999,35,9.343659114363453,1
CUST100437,273568.32594953984,37174.77471605591,Other,585.8723545797011,44,18.59546510749319,1
CUST100438,223499.67894543323,133661.20989195583,Other,712.9192127974713,45,28.999843956649134,0
CUST100439,381187.7897594764,132323.3101666242,Business,577.9329258637571,47,3.563840238775401,0
CUST100440,320696.1954021229,126668.62314705753,Car,681.3340335838798,58,21.013261594295184,0
CUST100441,413416.60716317286,295917.46181967185,Home,585.9792723570828,55,27.94040359613866,1
CUST100442,929051.880487438,695625.8806134892,Education,613.532410093577,43,44.55614534688138,0
CUST100443,377445.78786602244,158634.91674255664,Other,695.9936412643839,51,40.74293093253522,0
CUST100444,246831.61518432474,211712.9927352516,Education,547.7721346349493,47,24.412000594534103,1
CUST100445,212238.56611631563,90237.50816194215,Home,709.6222664061077,49,23.87064796364481,0
CUST100446,217222.84068554247,155850.616961475,Other,653.6736393958213,47,34.13102167305231,0
CUST100447,150593.61791587382,73354.42410996197,Education,750.5151093903224,50,29.68895849830312,0
CUST100448,633899.7925468076,518546.4237238029,Home,666.6519977317391,49,44.238713019015144,0
CUST100449,94848.1725448726,78364.41330831149,Education,564.4410703616522,44,47.5921856236539,0
CUST100450,485465.20250931085,82496.77491961367,Car,788.2395537552989,40,52.79884629632673,0
CUST100451,215165.2584902466,182717.18961363018,Home,571.1245644158274,36,55.92779571916153,0
CUST100452,266347.43210016907,202538.0113285631,Education,631.8275132692846,36,52.601160786628085,0
CUST100453,211336.60275336305,154919.99474347712,Car,726.5927141569418,44,47.6583046603236,0
CUST100454,862438.2195244102,224862.7164169578,Car,499.60577802530895,47,12.616219041898363,1
CUST100455,365780.73970041354,272175.75375027576,Home,765.1735184091099,44,25.58551152025951,0
CUST100456,582000.8079982243,454022.4315937676,Business,557.929256613895,51,29.34237738145235,1
CUST100457,790417.143757847,261881.21955648565,Other,613.6000464129942,44,25.39410835464424,1
CUST100458,399529.6600708499,344317.88233279705,Home,673.108632335814,46,32.86373993061806,0
CUST100459,176773.7132620093,24728.541904415062,Car,646.663531513168,49,8.771113112916899,0
CUST100460,317303.6084701088,69783.75844571232,Car,713.1340846760363,45,35.85798876104895,0
CUST100461,232036.78447699582,122994.55738286549,Home,521.9353943223159,43,11.164083271284085,1
CUST100462,267773.7008217228,150123.03480033693,Business,708.1961083018174,39,36.73733695620804,0
CUST100463,342225.6946992194,210852.11782425072,Other,714.5793910218824,43,58.31453541016127,0
CUST100464,4301276.4713907745,37957.3112557274,Education,732.3380663396714,47,30.94310889402317,0
CUST100465,463826.3412526206,402737.3599921123,Home,522.8271382426872,35,6.03599371535437,0
CUST100466,506045.8598453986,68655.48176575288,Other,532.4851812936782,46,22.364241460006305,1
CUST100467,334206.0153522508,71670.3336697854,Other,622.6099480273191,50,10.257716841615308,0
CUST100468,461428.0198931239,51316.154846757156,Car,541.1339374957839,41,17.990455520656234,1
CUST100469,260506.75924554802,144187.03865131742,Education,505.6825680468397,35,13.677186386493375,1
CUST100470,797205.6027708845,674287.2667887309,Home,619.1628754223068,44,21.86416219905407,0
CUST100471,257994.41775713116,163247.96287166583,Car,668.7273089166212,53,42.935090769332874,0
CUST100472,742896.4085578527,563209.0639017088,Car,873.9183624235727,45,13.413410459561742,0
CUST100473,149396.5927113182,16526.992506185932,Business,693.8940123236553,52,39.843209721151766,0
CUST100474,288299.64306377486,153840.2179758258,Other,790.1815999919855,44,51.05423996191906,0
CUST100475,296977.9272002162,138881.8411020612,Home,646.4679130901138,51,51.06979250341072,1
CUST100476,428221.1628997558,213757.02294911837,Home,694.7652794293834,56,53.61100324745253,0
CUST100477,607489.4464403504,95843.94303200925,Home,638.308984357378,38,13.869461921656118,0
CUST100478,171161.50752119403,110835.34131326775,Car,864.6498573373511,50,9.0297416935816,0
CUST100479,186318.0008373767,93639.01742535054,Business,,38,31.073127014591982,1
CUST100480,156194.16494286276,111228.84502314388,Education,606.0020559893447,41,33.19318612354712,0
CUST100481,799794.8356474458,390485.8378932521,Car,713.7232550124963,37,29.972600672820697,0
CUST100482,433030.29317397205,95052.44830134884,Education,666.5978322911461,41,29.12184267892305,0
CUST100483,188976.37286401886,116901.83557880479,Business,,49,24.46411074842407,0
CUST100484,277657.34920306393,66057.20719301037,Other,726.8301718990525,29,9.901003623534422,0
CUST100485,736052.581486991,587307.8744947214,Home,646.7082268215103,36,34.981076481378174,0
CUST100486,306547.6422172711,181014.23421516447,Education,646.1442618042089,55,35.474891868135735,1
CUST100487,295873.45272839954,66797.30992108742,Car,668.4465846023113,46,9.071203454267584,0
CUST100488,226663.53583727265,197167.91100729755,Education,511.2703448390129,47,20.16519524849324,1
CUST100489,195830.46936548766,100792.44852680023,Other,522.5396806568451,40,16.527673974195466,0
CUST100490,736742.9166734425,116640.2261096656,Home,736.9516490069446,54,16.33374657280801,0
CUST100491,988892.5437094079,594785.5626331584,Education,595.8430663265997,53,12.117464969484013,0
CUST100492,200562.9333108113,60682.14573234559,Other,639.3638921432243,43,33.192633720533266,0
CUST100493,841520.2845328691,625211.50229408,Car,778.9950908898342,49,24.619075395750798,0
CUST100494,270375.32092736044,203932.65657428658,Business,642.9706035256332,48,20.1900137942616,1
CUST100495,498913.89125178155,440619.73683725164,Car,633.1928948714271,35,10.271425471588483,0
CUST100496,844186.1303790915,423355.6509185053,Home,,43,28.50161098274942,0
CUST100497,332021.1805090879,154046.3742812563,Car,,43,12.459589185400327,0
CUST100498,297519.44043699966,209090.85645599314,Car,746.2343383425632,53,31.193164057108962,0
CUST100499,585750.1299796202,120650.77633457728,Car,720.0446335549184,43,30.591500230097463,0
CUST100500,186097.92595458328,100033.66682688688,Car,796.426655624667,46,27.486795962506292,0
CUST100501,720886.3868775582,387114.6057268489,Home,594.7725565378241,46,20.033819004683,1
CUST100502,394622.79389664147,67708.78635133801,Other,920.0,49,49.49933210969483,0
CUST100503,2951414.0430839495,111249.51893694654,Education,694.3273685603141,34,31.23145926101682,1
CUST100504,,197284.36428388173,Business,543.9706893059982,45,6.416091482943746,0
CUST100505,157932.41903847666,123964.77197598385,Education,442.3058860444275,52,40.147881724556655,1
CUST100506,262576.2250556136,47103.58365591635,Education,586.1578494323736,54,71.67022306044942,0
CUST100507,309148.59887869115,53351.846920293065,Business,673.3878245876602,39,52.66668888212707,0
CUST100508,191611.25423514118,59429.45328770572,Home,684.9878346086246,41,26.48595129087602,0
CUST100509,352470.078633553,281910.098146851,Business,645.2735147771948,48,24.796554186684833,0
CUST100510,481061.42840494926,97714.19220093325,Home,645.9896507261574,41,20.66092022539372,0
CUST100511,,215421.25841760845,Education,,48,33.179959098570606,0
CUST100512,539088.7515111009,97538.6732095699,Home,732.4973706990686,42,34.177848925108584,0
CUST100513,223176.007451011,133573.13537792646,Other,535.0968241373542,39,14.062012586674102,0
CUST100514,661344.166308814,254520.84149950696,Business,671.4631886027422,41,42.34563166054032,0
CUST100515,389682.98300577374,284909.37543933385,Other,584.1798979309567,50,55.216727751743434,1
CUST100516,8727063.388393313,262686.1436949656,Education,577.4767147954053,38,6.341649908247701,0
CUST100517,1541906.7954516704,942662.3950663817,Business,,44,11.09001296766186,0
CUST100518,273171.16196713346,78822.45365707623,Education,571.3389538464046,49,52.790769577122,1
CUST100519,280004.7017176418,187863.0579322013,Other,638.838541288011,35,32.143669022329455,0
CUST100520,312467.1825583513,249643.28939368718,Education,806.6798721503196,45,8.914573526892307,0
CUST100521,517839.8741058189,104314.4095675361,Business,717.0461574465339,50,25.664650000147855,0
CUST100522,802576.1193695832,636664.8157892711,Business,613.6023749631697,43,21.026059040834326,0
CUST100523,244828.90766076092,140742.39568824475,Education,620.2101553275295,39,29.99370148909594,1
CUST100524,455315.8167428998,91831.91524685793,Business,551.8237681073366,46,32.85306214408054,0
CUST100525,333848.8504898342,147572.3706074881,Business,754.0516193812841,39,66.65301532772884,0
CUST100526,6802345.0352326045,120026.74097327658,Education,730.9081446336854,38,0.25033626541126774,0
CUST100527,895981.1161814397,591596.8981637311,Other,704.9281819095825,48,16.136076154500113,0
CUST100528,313577.8888691893,221729.2029036236,Business,713.746635584731,46,4.941206931613999,0
CUST100529,132996.67408290502,24556.13566895202,Business,,67,44.94623132127423,0
CUST100530,565995.2733213931,1627553.0312961268,Business,526.167004581132,43,33.09891124631052,0
CUST100531,219778.80084750653,165207.73444771775,Business,694.8432340243047,44,9.854231188526983,0
CUST100532,332412.03836928896,282194.69574729697,Education,721.0846298897116,50,69.53324796391607,0
CUST100533,580832.9669288334,296697.7815813534,Other,778.563734650157,44,75.23955978750004,1
CUST100534,432975.7116042722,372455.8296131507,Other,633.9287834981257,46,30.878780933636197,0
CUST100535,340771.6843534619,180115.27463684473,Home,622.2598977135744,38,45.243512639321956,1
CUST100536,256394.09479046904,106493.90150940746,Business,630.8591836264435,31,60.14934406678908,0
CUST100537,63580.60384566525,49501.47406230695,Business,,44,9.509451831508601,0
CUST100538,550725.8913302997,272271.2632349965,Home,627.4328573859802,50,14.873109494644055,0
CUST100539,311211.7975598628,148610.48262462416,Other,645.8208730589328,51,20.569081326879356,1
CUST100540,898068.6275389461,442074.2742974855,Car,716.4842312991163,42,52.98108133492543,1
CUST100541,459924.1290330974,357557.89647389564,Car,599.9331075813011,55,30.388307085781328,0
CUST100542,261797.0270216198,200419.560517934,Other,761.2923188337411,42,22.032648772122805,0
CUST100543,687022.3153735425,290484.0231419848,Business,700.6471205861261,44,28.789158806241005,0
CUST100544,722648.0876523366,264951.61384541495,Car,501.3903496527748,41,51.62212803400924,1
CUST100545,317610.4501753268,156754.22995267416,Education,608.7716642777308,44,28.64555885906963,1
CUST100546,741319.4510028455,413817.8670745531,Education,488.0525201435113,58,31.19164320862599,1
CUST100547,259578.68848227375,75451.67728929849,Home,634.2656481370559,55,41.40224817015135,1
CUST100548,398629.8861090666,293058.36860761885,Other,610.1351116703571,42,9.678195225828292,0
CUST100549,,249654.43320984175,Other,716.7883807360151,43,9.84562964833561,0
CUST100550,580049.6314972301,213015.36096115317,Car,579.5185320835733,54,45.3811822192364,0
CUST100551,525924.5861851777,97536.287834899,Business,681.0188001547592,52,58.31056179945151,1
CUST100552,296678.9010434216,86356.14587080764,Other,695.5078087574747,42,22.02743452819188,0
CUST100553,698170.4742781977,600025.1161544105,Car,670.5755881782411,39,37.900525743273484,0
CUST100554,336160.36643386923,115665.97465947556,Car,741.2098865418022,46,35.10762511176716,0
CUST100555,257450.7149809887,60523.427321078794,Other,815.46310806735,51,14.832566617543478,0
CUST100556,259729.82097533238,121693.35146133963,Car,658.9553554159254,41,33.28909353794872,0
CUST100557,1160072.4695554029,401002.4764036358,Home,682.4143613512294,54,42.35013059367476,0
CUST100558,232073.62353864245,29734.99004293467,Home,579.5778436934312,39,17.265207676416765,0
CUST100559,786211.5132650065,281869.54355178063,Other,568.4381268781406,52,19.530698965669057,0
CUST100560,183270.77490421434,98102.44480358316,Business,732.7063720266183,35,18.242942729693176,0
CUST100561,485407.1328937054,262784.80983672856,Home,722.1220404882687,44,14.816030659627321,0
CUST100562,432894.82144932606,166771.4905601595,Home,567.630410066299,39,26.868923637370607,0
CUST100563,958127.4903881053,438671.2028723998,Other,545.3423565992422,51,9.673201995947684,0
CUST100564,,213388.14200510015,Education,,49,37.903760050166476,1
CUST100565,207233.502774515,83282.74763990493,Car,638.6897624452712,57,42.67287926369004,0
CUST100566,337760.982852518,103551.25208170417,Home,617.2698873213404,52,24.6276977648614,0
CUST100567,983508.0457838373,289912.24195667705,Education,662.8411894665802,41,63.18301245805007,0
CUST100568,213097.46283521634,99348.52831791878,Business,,47,28.74404568348301,0
CUST100569,76645.79481869377,489038.12522991595,Education,686.9683503003951,59,17.779829444716633,0
CUST100570,,99413.6343315623,Other,692.8896798147299,52,35.467481254807204,0
CUST100571,640313.8660193327,427369.10285956954,Business,453.8770884472898,42,39.12925209234989,1
CUST100572,197149.27076524636,23050.6648766456,Business,520.8877583904734,44,50.46651730795963,0
CUST100573,602449.6088055671,262153.7678423004,Education,586.2834553883154,35,20.24263997071304,1
CUST100574,194551.73745206348,140211.89091605492,Other,599.4885081472395,42,9.36894059970827,0
CUST100575,331726.09044169576,123065.85634241915,Home,717.1862267951387,53,8.838167157519754,0
CUST100576,568985.0218770847,313504.8757867765,Education,579.6878854825495,43,17.010890213038135,1
CUST100577,177641.14570191636,46894.31118162737,Home,,45,26.608279931006983,0
CUST100578,403894.10203395155,280139.459973184,Education,587.1915408954961,46,61.369880227470766,1
CUST100579,750867.2169377931,106490.45351411293,Home,553.9292570085747,45,8.507239615681062,1
CUST100580,481355.06590842595,376436.0834018748,Education,557.6440272764967,44,29.354902008717982,0
CUST100581,235066.64894447353,60778.153205683746,Business,830.6613194631377,57,32.74718639566591,0
CUST100582,900973.3984033882,720344.8327887296,Car,585.4108025192005,52,13.456779303306703,0
CUST100583,537688.9473436712,205409.75606455773,Business,705.2789767088273,56,6.394821455470187,0
CUST100584,118626.0277872518,80445.8682083259,Home,525.344125619984,40,4.970475656816046,1
CUST100585,608374.6481797475,216204.32740257282,Other,763.5143203342988,56,68.6785961661982,0
CUST100586,257088.44497618297,212028.38277241084,Business,677.923291605097,45,52.916368583963504,0
CUST100587,407557.83524969144,82045.34571577884,Car,671.9183095034309,38,9.625952066071433,0
CUST100588,663180.4490014628,161030.7121045051,Home,683.1061858514655,55,27.189138831059367,0
CUST100589,260468.50980463202,128781.90857158677,Business,691.919977955628,49,19.265183462699152,0
CUST100590,134947.95054728893,22340.734590122327,Education,714.7253807075904,47,22.578443981980993,0
CUST100591,893880.2665418047,229534.28244467895,Other,602.0722065432777,53,10.802969930287714,0
CUST100592,728505.2292673668,622881.5186452942,Home,597.3929364982303,36,61.61022739524149,1
CUST100593,343741.90963897196,302902.52765644714,Business,653.9379102438454,49,26.971383695363745,0
CUST100594,604437.0880372706,242383.7834975964,Home,704.7542208334647,42,23.671115440395674,0
CUST100595,290212.2877139772,243380.38746962932,Education,644.6675619022009,44,25.855883648520937,0
CUST100596,383917.1703374292,205725.75528538413,Car,711.9121436639283,42,8.794090497688673,0
CUST100597,332178.32739983755,104899.91365410831,Business,699.4269426161534,44,13.576311755005394,0
CUST100598,297340.5960537959,196815.38312020287,Home,632.6413390867178,40,65.83492127536262,0
CUST100599,449360.863151801,281803.8339429872,Home,510.22560241753206,42,34.26980768303591,1
CUST100600,,156376.0221671168,Home,609.717764371687,38,20.95577581262078,0
CUST100601,311467.881125117,97189.76171837522,Car,789.423778704774,32,3.8308138430878858,0
CUST100602,437436.87274051097,278930.57298596523,Home,677.204772056456,47,39.65784903179385,0
CUST100603,1091278.41503697,154545.76224994214,Other,598.8359894983926,46,32.54911624807063,1
CUST100604,179778.25806338715,34322.695304499124,Other,670.052126208632,34,26.446580125935746,0
CUST100605,495009.30266628443,51052.635908329015,Home,704.1315254662242,45,25.62488108893958,0
CUST100606,528653.9118637877,475560.43022337207,Other,598.8747512438694,47,45.95760048332979,0
CUST100607,117473.5829803786,87144.13088590135,Business,748.8307115297517,51,17.704682441246312,0
CUST100608,463387.63557098166,337984.93767441815,Other,689.655841693092,39,26.205723380767715,0
CUST100609,614258.4502995787,311908.6842970008,Home,562.0072981462129,41,25.829927958490394,1
CUST100610,515654.1705348925,175350.09124583282,Education,718.5093029233899,61,37.77173994544049,0
CUST100611,344429.13593657874,76122.77503009334,Business,617.2309292161843,39,60.84848220158329,1
CUST100612,442388.6272469241,144988.35626882335,Car,635.6695658955516,50,21.20618186888277,0
CUST100613,5782504.117243655,160742.12410669035,Home,568.7225042425512,32,20.834080001581672,0
CUST100614,131442.60836063742,92673.35833732494,Car,700.5157130151864,51,14.395837350091956,1
CUST100615,406765.52585082274,216289.20166091147,Education,240.0,46,20.3034835814933,0
CUST100616,290615.90389582864,47075.969724421615,Car,703.9005563600488,28,16.346053693393564,0
CUST100617,237306.23038791536,27153.33996172707,Home,605.9214088747544,54,45.708597004349706,1
CUST100618,1608772.4168961833,292580.5919258335,Home,596.7677369703937,47,24.599290978941724,0
CUST100619,768018.7545139877,329018.444110163,Education,590.2850342721799,48,48.69367527321943,1
CUST100620,181660.8495813298,153785.77946565623,Home,681.6825743634342,50,11.82314250377345,0
CUST100621,445958.741082561,272000.0405746283,Education,595.572014039781,47,7.076038021706313,1
CUST100622,868753.900242295,644146.8922899428,Education,633.750988101887,42,41.730972569200844,0
CUST100623,147602.85112904612,69830.86098732392,Home,608.5258410154934,55,72.38765366597714,0
CUST100624,379340.6468913218,147689.7814554187,Other,685.2067139918141,47,32.24431340963039,0
CUST100625,390211.28797053575,72860.36804044516,Education,511.1758042716551,49,31.6239801118713,0
CUST100626,168603.36292082543,135008.53887927945,Home,669.7626296178671,44,10.82552172173675,0
CUST100627,454853.27926068805,330463.6538374586,Other,788.5074551276646,39,9.768227509207168,0
CUST100628,707680.3830026925,165947.14205838297,Education,748.8820886986958,41,53.071898092063364,0
CUST100629,895223.3819192449,456392.4457256568,Other,600.6677502421222,55,40.499343501004006,0
CUST100630,311882.420697482,152791.14997490676,Business,689.5681420931987,43,13.239196189643343,0
